200115	16973	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273833	F	1	57.8400	400.00	4600.00	400.00	1	0899197613	CH	1
200115	16974	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273835	F	1	57.8500	1300.00	3300.00	1700.00	1	0899197613	CH	1
200115	16975	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273837	F	1	57.8500	300.00	3000.00	2000.00	1	0899197613	CH	1
200115	16976	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273839	F	1	57.8500	200.00	2800.00	2200.00	1	0899197613	CH	1
200115	16977	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273841	F	1	57.8500	200.00	2600.00	2400.00	1	0899197613	CH	1
200115	16978	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273843	F	1	57.8500	100.00	2500.00	2500.00	1	0899197613	CH	1
200115	16979	010	054900	054900	300676	102	1	01	20190619093127420		00S0PTBHZC0011H7	CH000071	0104000001273845	F	1	57.8500	100.00	2400.00	2600.00	1	0899197613	CH	1
200115	16984	010	054900	054900	300676	102	1	01	20190619093127450		00S0PTBHZC0011H7	CH000071	0104000001274050	F	1	57.8500	100.00	2300.00	2700.00	1	0899197613	CH	1
200115	16996	010	054900	054900	300676	102	1	01	20190619093127650		00S0PTBHZC0011H7	CH000071	0104000001276023	F	1	57.8500	1000.00	1300.00	3700.00	1	0899197613	CH	1
200115	16997	010	054900	054900	300676	102	1	01	20190619093127660		00S0PTBHZC0011H7	CH000071	0104000001276138	F	1	57.8500	200.00	1100.00	3900.00	1	0899197613	CH	1
200115	17044	010	054900	054900	300676	102	1	01	20190619093128050		00S0PTBHZC0011H7	CH000071	0104000001280175	F	1	57.8500	1000.00	100.00	4900.00	1	0899197613	CH	1
200115	17062	010	054900	054900	300676	102	1	01	20190619093128320		00S0PTBHZC0011H7	CH000071	0104000001282123	F	2	57.8500	100.00	0.00	5000.00	1	0899197613	CH	1
200115	33050	010	054900	054900	300676	102	1	01	20190619093501390		00S0PTBHZC001RDC	CH000100	0104000002419244	F	1	57.8700	800.00	1200.00	800.00	1	0899197613	CH	1
200115	33051	010	054900	054900	300676	102	1	01	20190619093501390		00S0PTBHZC001RDC	CH000100	0104000002419246	F	1	57.8700	100.00	1100.00	900.00	1	0899197613	CH	1
200115	33052	010	054900	054900	300676	102	1	01	20190619093501390		00S0PTBHZC001RDC	CH000100	0104000002419248	F	1	57.8700	100.00	1000.00	1000.00	1	0899197613	CH	1
200115	33053	010	054900	054900	300676	102	1	01	20190619093501390		00S0PTBHZC001RDC	CH000100	0104000002419250	F	1	57.8700	100.00	900.00	1100.00	1	0899197613	CH	1
200115	33054	010	054900	054900	300676	102	1	01	20190619093501390		00S0PTBHZC001RDC	CH000100	0104000002419252	F	1	57.8800	200.00	700.00	1300.00	1	0899197613	CH	1
200115	33056	010	054900	054900	300676	102	1	01	20190619093501420		00S0PTBHZC001RDC	CH000100	0104000002419393	F	1	57.8800	100.00	600.00	1400.00	1	0899197613	CH	1
200115	33062	010	054900	054900	300676	102	1	01	20190619093501590		00S0PTBHZC001RDC	CH000100	0104000002420082	F	1	57.8800	100.00	500.00	1500.00	1	0899197613	CH	1
200115	33092	010	054900	054900	300676	102	1	01	20190619093501990		00S0PTBHZC001RDC	CH000100	0104000002421684	F	1	57.8800	100.00	400.00	1600.00	1	0899197613	CH	1
200115	33109	010	054900	054900	300676	102	1	01	20190619093502250		00S0PTBHZC001RDC	CH000100	0104000002422916	F	1	57.8800	100.00	300.00	1700.00	1	0899197613	CH	1
200115	33144	010	054900	054900	300676	102	1	01	20190619093502820		00S0PTBHZC001RDC	CH000100	0104000002425200	F	1	57.8800	100.00	200.00	1800.00	1	0899197613	CH	1
200115	33206	010	054900	054900	300676	102	1	01	20190619093504200		00S0PTBHZC001RDC	CH000100	0104000002431076	F	2	57.8800	200.00	0.00	2000.00	1	0899197613	CH	1
200115	34282	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493123	F	1	57.7200	100.00	1900.00	100.00	1	0899197613	CH	1
200115	34283	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493125	F	1	57.7800	200.00	1700.00	300.00	1	0899197613	CH	1
200115	34284	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493127	F	1	57.7800	1000.00	700.00	1300.00	1	0899197613	CH	1
200115	34285	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493129	F	1	57.7800	100.00	600.00	1400.00	1	0899197613	CH	1
200115	34286	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493131	F	1	57.7900	400.00	200.00	1800.00	1	0899197613	CH	1
200115	34287	010	054900	054900	300676	102	1	01	20190619093519760		00S0PTBHZC001T14	CH000101	0104000002493133	F	2	57.8000	200.00	0.00	2000.00	1	0899197613	CH	1
200115	13929	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078915	F	1	57.8500	200.00	4800.00	200.00	1	0899197613	CH	1
200115	13931	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078917	F	1	57.8500	100.00	4700.00	300.00	1	0899197613	CH	1
200115	13932	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078919	F	1	57.8500	200.00	4500.00	500.00	1	0899197613	CH	1
200115	13933	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078921	F	1	57.8500	100.00	4400.00	600.00	1	0899197613	CH	1
200115	13934	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078923	F	1	57.8500	800.00	3600.00	1400.00	1	0899197613	CH	1
200115	13935	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078925	F	1	57.8600	100.00	3500.00	1500.00	1	0899197613	CH	1
200115	13936	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078927	F	1	57.8700	600.00	2900.00	2100.00	1	0899197613	CH	1
200115	13937	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078929	F	1	57.8700	900.00	2000.00	3000.00	1	0899197613	CH	1
200115	13938	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078931	F	1	57.8700	200.00	1800.00	3200.00	1	0899197613	CH	1
200115	13939	010	054900	054900	300676	102	1	01	20190619093056790		00S0PTBHZC000WTP	CH000068	0104000001078933	F	2	57.8700	1800.00	0.00	5000.00	1	0899197613	CH	1
200115	15391	010	054900	054900	300676	102	1	01	20190619093107930		00S0PTBHZC000YN2	CH000069	0104000001148925	F	2	57.8500	5000.00	0.00	5000.00	1	0899197613	CH	1
200115	11678	010	054900	054900	300676	102	1	01	20190619093033880		00S0PTBHZC000SUW	CH000064	0104000000944503	F	1	57.8900	700.00	300.00	700.00	1	0899197613	CH	1
200115	11787	010	054900	054900	300676	102	1	01	20190619093035500		00S0PTBHZC000SUW	CH000064	0104000000953874	F	2	57.8900	300.00	0.00	1000.00	1	0899197613	CH	1
200115	22234	010	054900	054900	300676	102	1	01	20190619093230640		00S0PTBHZC0019AX	CH000079	0104000001665337	F	1	57.6000	200.00	2100.00	1900.00	1	0899197613	CH	1
200115	22236	010	054900	054900	300676	102	1	01	20190619093230700		00S0PTBHZC0019AX	CH000079	0104000001665663	F	1	57.6000	500.00	1600.00	2400.00	1	0899197613	CH	1
200115	22280	010	054900	054900	300676	102	1	01	20190619093231220		00S0PTBHZC0019AX	CH000079	0104000001669017	F	1	57.6000	500.00	1100.00	2900.00	1	0899197613	CH	1
200115	22304	010	054900	054900	300676	102	1	01	20190619093231540		00S0PTBHZC0019AX	CH000079	0104000001670687	F	2	57.6000	1100.00	0.00	4000.00	1	0899197613	CH	1
200115	20278	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528005	F	1	57.6300	200.00	9800.00	200.00	1	0899197613	CH	1
200115	20279	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528007	F	1	57.6700	1500.00	8300.00	1700.00	1	0899197613	CH	1
200115	20280	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528009	F	1	57.7000	2700.00	5600.00	4400.00	1	0899197613	CH	1
200115	20281	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528011	F	1	57.7000	2000.00	3600.00	6400.00	1	0899197613	CH	1
200115	20282	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528013	F	1	57.7000	300.00	3300.00	6700.00	1	0899197613	CH	1
200115	20283	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528015	F	1	57.7000	100.00	3200.00	6800.00	1	0899197613	CH	1
200115	20284	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528017	F	1	57.7000	100.00	3100.00	6900.00	1	0899197613	CH	1
200115	20285	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528019	F	1	57.7000	100.00	3000.00	7000.00	1	0899197613	CH	1
200115	20286	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528021	F	1	57.7000	300.00	2700.00	7300.00	1	0899197613	CH	1
200115	20287	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528023	F	1	57.7000	100.00	2600.00	7400.00	1	0899197613	CH	1
200115	20288	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528025	F	1	57.7000	300.00	2300.00	7700.00	1	0899197613	CH	1
200115	20289	010	054900	054900	300676	102	1	01	20190619093205960		00S0PTBHZC0016OP	CH000077	0104000001528027	F	1	57.7000	100.00	2200.00	7800.00	1	0899197613	CH	1
200115	20330	010	054900	054900	300676	102	1	01	20190619093206250		00S0PTBHZC0016OP	CH000077	0104000001529713	F	1	57.7000	100.00	2100.00	7900.00	1	0899197613	CH	1
200115	20336	010	054900	054900	300676	102	1	01	20190619093206360		00S0PTBHZC0016OP	CH000077	0104000001530262	F	1	57.7000	400.00	1700.00	8300.00	1	0899197613	CH	1
200115	20450	010	054900	054900	300676	102	1	01	20190619093207820		00S0PTBHZC0016OP	CH000077	0104000001539146	F	1	57.7000	500.00	1200.00	8800.00	1	0899197613	CH	1
200115	20501	010	054900	054900	300676	102	1	01	20190619093208690		00S0PTBHZC0016OP	CH000077	0104000001543301	F	1	57.7000	100.00	1100.00	8900.00	1	0899197613	CH	1
200115	20541	010	054900	054900	300676	102	1	01	20190619093209170		00S0PTBHZC0016OP	CH000077	0104000001546132	F	1	57.7000	100.00	1000.00	9000.00	1	0899197613	CH	1
200115	20561	010	054900	054900	300676	102	1	01	20190619093209340		00S0PTBHZC0016OP	CH000077	0104000001547107	F	2	57.7000	1000.00	0.00	10000.00	1	0899197613	CH	1
200115	22025	010	054900	054900	300676	102	1	01	20190619093228120		00S0PTBHZC0019AX	CH000079	0104000001651640	F	1	57.6000	100.00	3900.00	100.00	1	0899197613	CH	1
200115	22038	010	054900	054900	300676	102	1	01	20190619093228310		00S0PTBHZC0019AX	CH000079	0104000001652769	F	1	57.6000	200.00	3700.00	300.00	1	0899197613	CH	1
200115	22070	010	054900	054900	300676	102	1	01	20190619093228660		00S0PTBHZC0019AX	CH000079	0104000001655042	F	1	57.6000	500.00	3200.00	800.00	1	0899197613	CH	1
200115	22136	010	054900	054900	300676	102	1	01	20190619093229290		00S0PTBHZC0019AX	CH000079	0104000001658716	F	1	57.6000	500.00	2700.00	1300.00	1	0899197613	CH	1
200115	22188	010	054900	054900	300676	102	1	01	20190619093229940		00S0PTBHZC0019AX	CH000079	0104000001661682	F	1	57.6000	400.00	2300.00	1700.00	1	0899197613	CH	1
